param_hash,entry,regime,sl_atr,tp_atr,risk_pct,trailing,passed_synthetic,expectancy,win_rate,profit_factor,sharpe_ratio,total_trades
60944f0fac3134977bf392e54bea0732,bb_vwap_mr,chop_trending,2.0,2.0,0.01,False,False,0,0,0,0,0
343625ddc87aedf2f22e1d82bbb88367,bb_vwap_mr,chop_trending,2.0,3.0,0.01,False,False,0,0,0,0,0
761c35e38a45947c063524eab5a5863e,bb_vwap_mr,hurst_trending,3.0,2.0,0.05,False,False,0,0,0,0,0
9cbfe1041517b67b3e7f257059346960,bb_vwap_mr,chop_choppy,2.0,2.0,0.03,True,False,0,0,0,0,0
74d942917f3762bb7fcc080ef8c521f5,bb_vwap_mr,none,1.0,6.0,0.02,True,False,0,0,0,0,0
ae37ca58e4be2ed264449a8fc491c6dd,bb_vwap_mr,adx_strong,4.0,6.0,0.05,False,False,0,0,0,0,0
556963ac807780db2991e7891f2afb4d,bb_vwap_mr,chop_choppy,2.0,6.0,0.05,True,False,0,0,0,0,0
6b018084500852ffbf735bc30fee9a05,bb_vwap_mr,none,3.0,3.0,0.05,False,False,0,0,0,0,0
abb14c7200d6de3bf1948c05c34655a4,bb_vwap_mr,chop_choppy,1.5,6.0,0.04,True,False,0,0,0,0,0
97c9e04e1b2e6ed0ff7460e8f87c8189,bb_vwap_mr,chop_choppy,1.5,4.0,0.02,True,False,0,0,0,0,0
639677d85299c9b27ef5b64531315df9,bb_vwap_mr,adx_strong,4.0,2.0,0.02,False,False,0,0,0,0,0
71f58a835c65b0a22f2cda6be2cc78bf,bb_vwap_mr,hurst_trending,1.0,1.5,0.03,False,False,0,0,0,0,0
92ff8f33927dff2909cb9c91d5fba870,bb_vwap_mr,hurst_mean_reverting,4.0,3.0,0.04,True,False,0,0,0,0,0
176c3cc891b3570918c45335f04ee652,bb_vwap_mr,chop_trending,4.0,2.0,0.03,False,False,0,0,0,0,0
2af3181a08d772fa357131b83b85d231,bb_vwap_mr,chop_trending,1.0,5.0,0.05,True,False,0,0,0,0,0
260023b063ccd76af8a23294d3c5f5cd,bb_vwap_mr,hurst_mean_reverting,2.5,6.0,0.02,True,False,0,0,0,0,0
6196e70a71616ae1ade38d67fcfe107b,bb_vwap_mr,none,2.0,5.0,0.01,False,False,0,0,0,0,0
67a8fcf0a1d7ab1498a81ad547ca624c,bb_vwap_mr,hurst_mean_reverting,2.5,5.0,0.05,False,False,0,0,0,0,0
c1f38a675ec65e6ede3edc9e58ba3a39,bb_vwap_mr,none,2.0,4.0,0.04,True,False,0,0,0,0,0
f0fc37b6d8e3e2233912f94efb708027,bb_vwap_mr,adx_strong,2.5,2.0,0.03,False,False,0,0,0,0,0
d9fe6469c2d743ab27a8632082de6a90,bb_vwap_mr,none,4.0,4.0,0.04,True,False,0,0,0,0,0
5bfcc040f3e1a4ff14f3a532ed1a2904,bb_vwap_mr,none,2.5,1.5,0.02,True,False,0,0,0,0,0
1eedd1b6361ddd299d9cf14421e8027d,bb_vwap_mr,hurst_trending,2.0,2.0,0.02,False,False,0,0,0,0,0
615829f584a686450695ef0aaec04e88,bb_vwap_mr,hurst_mean_reverting,2.0,2.0,0.05,True,False,0,0,0,0,0
e0d266fff5b1c11f062cc4d98816ac5b,bb_vwap_mr,chop_trending,3.0,4.0,0.03,True,False,0,0,0,0,0
af559237b4df6ab419842bcd00b77f36,bb_vwap_mr,adx_strong,3.0,6.0,0.05,True,False,0,0,0,0,0
589f539bd363d65532777e28c506d592,bb_vwap_mr,adx_strong,4.0,1.5,0.05,False,False,0,0,0,0,0
0e1ed106af58bfc0925d725b3b3d1217,bb_vwap_mr,hurst_trending,1.0,4.0,0.04,False,False,0,0,0,0,0
0c6526faf047e82744d2ae41c307416b,bb_vwap_mr,hurst_trending,2.0,5.0,0.02,True,False,0,0,0,0,0
991f6722a38d34f37f1c8d87a0a17dbc,bb_vwap_mr,adx_strong,2.0,1.5,0.02,False,False,0,0,0,0,0
d7ca517274d6a70ef454181d2135af9f,bb_vwap_mr,hurst_mean_reverting,1.5,2.0,0.01,False,False,0,0,0,0,0
d1c27c89162ae9c73956eb98c120b535,bb_vwap_mr,none,2.0,1.5,0.02,True,False,0,0,0,0,0
a5a91fb406ff5600dfac0e09b94334ed,bb_vwap_mr,adx_strong,2.5,6.0,0.03,True,False,0,0,0,0,0
11612b01bdb49071898fdfae28203bf4,bb_vwap_mr,chop_choppy,3.0,6.0,0.04,True,False,0,0,0,0,0
3205cece0eb55e466a2b4cd34a061b33,bb_vwap_mr,chop_choppy,1.0,5.0,0.01,True,False,0,0,0,0,0
4f105b7385f782547b0395d118997187,bb_vwap_mr,chop_choppy,3.0,4.0,0.02,False,False,0,0,0,0,0
4fb1db2e6328996ffed38468420f5d24,bb_vwap_mr,hurst_trending,4.0,1.5,0.05,False,False,0,0,0,0,0
8ed545368f841190008d989c199f6ce0,bb_vwap_mr,chop_trending,4.0,5.0,0.04,False,False,0,0,0,0,0
d8e8b649b9542386cebd4f2bb03a806e,bb_vwap_mr,chop_trending,3.0,3.0,0.03,True,False,0,0,0,0,0
6156657d9ba6fbd7c82f20f465f64d3b,bb_vwap_mr,chop_trending,3.0,1.5,0.01,True,False,0,0,0,0,0
7f3c7d15c77bcc799374983901047755,bb_vwap_mr,none,2.0,3.0,0.02,False,False,0,0,0,0,0
8ba390b9a72f1f1637b415f5b33667e0,bb_vwap_mr,chop_trending,3.0,4.0,0.04,True,False,0,0,0,0,0
123b95ad76cb94fc651645b5e4a1b20c,bb_vwap_mr,none,2.0,6.0,0.05,True,False,0,0,0,0,0
3621bb755487bbb73ded4417293ff937,bb_vwap_mr,chop_choppy,4.0,2.0,0.05,True,False,0,0,0,0,0
a231399121090b37b55c2ce0805be8cc,bb_vwap_mr,chop_choppy,3.0,6.0,0.04,False,False,0,0,0,0,0
677ffa37f088dce636f861f268000993,bb_vwap_mr,chop_trending,2.0,5.0,0.05,False,False,0,0,0,0,0
fd6232e9349d27bcbe8bf659319fa0c1,bb_vwap_mr,chop_trending,3.0,4.0,0.01,False,False,0,0,0,0,0
d3285cd9d5fcb933ef494ceb6bc0641b,bb_vwap_mr,hurst_trending,4.0,2.0,0.03,False,False,0,0,0,0,0
392962e28d594e07374dbf58c99dc55f,bb_vwap_mr,adx_strong,4.0,6.0,0.01,False,False,0,0,0,0,0
46ae5315bffb6cdd36e12a2a7a1b2e49,bb_vwap_mr,chop_trending,2.5,1.5,0.04,True,False,0,0,0,0,0
86d146e40324712711bc7e6e1deec1dd,bb_vwap_mr,adx_strong,2.0,5.0,0.04,True,False,0,0,0,0,0
57e490224d49e414f0f8c763663bad6b,bb_vwap_mr,hurst_trending,2.5,3.0,0.04,False,False,0,0,0,0,0
303f0c2a7b611701be2ec2c9ba30e0bb,bb_vwap_mr,chop_choppy,3.0,4.0,0.04,False,False,0,0,0,0,0
d22010e67eb18ca07bcdabed27705f67,bb_vwap_mr,none,4.0,6.0,0.01,False,False,0,0,0,0,0
5f1d9acda75bae42e13e85a8d1c81e42,bb_vwap_mr,adx_strong,2.5,1.5,0.01,True,False,0,0,0,0,0
ee46306af6a21d24420bf04a338ab1f8,bb_vwap_mr,chop_choppy,2.5,3.0,0.03,False,False,0,0,0,0,0
879534bfb8846a6a5ca8f9d130d2ff98,bb_vwap_mr,chop_trending,2.5,6.0,0.05,False,False,0,0,0,0,0
d25e614cb32defc653a99ad6ac8fd0d0,bb_vwap_mr,adx_strong,2.0,3.0,0.04,False,False,0,0,0,0,0
05831d1fd5396da86d413363468a2382,bb_vwap_mr,hurst_trending,2.0,5.0,0.03,False,False,0,0,0,0,0
92b20cd82504d5f764395996e9347eea,bb_vwap_mr,hurst_mean_reverting,3.0,6.0,0.03,False,False,0,0,0,0,0
0f2def4feb175f0dacf8fb8633766fc8,bb_vwap_mr,none,3.0,6.0,0.04,False,False,0,0,0,0,0
9f211ffa036651bc7cd914bb1fa8595f,bb_vwap_mr,hurst_trending,1.5,2.0,0.04,False,False,0,0,0,0,0
6f1b41bb528870c98e8f5fe2b8cb311c,bb_vwap_mr,adx_strong,1.0,3.0,0.02,False,False,0,0,0,0,0
b9bb27ef0296acdaffef6cf8f52dae7c,bb_vwap_mr,chop_choppy,1.5,6.0,0.04,True,False,0,0,0,0,0
3e1c5c256da0e4bcba0e26470f0944ac,bb_vwap_mr,hurst_mean_reverting,1.0,6.0,0.02,True,False,0,0,0,0,0
c061804f06756625736591a9554aaf76,bb_vwap_mr,none,1.5,1.5,0.05,False,False,0,0,0,0,0
dd67fc06d39f12edf6da2bd392a0e019,bb_vwap_mr,chop_trending,1.0,5.0,0.04,True,False,0,0,0,0,0
5b393a548d8b6aa42b9094abc2f2ad4a,bb_vwap_mr,adx_strong,1.0,1.5,0.03,False,False,0,0,0,0,0
c55ed527f3aa271320777dbed7683a54,bb_vwap_mr,none,1.5,4.0,0.02,False,False,0,0,0,0,0
ad337bd1195963afc40b13299467149d,bb_vwap_mr,chop_choppy,4.0,2.0,0.03,False,False,0,0,0,0,0
afbc2181f92567e2ad7c2c43681addec,bb_vwap_mr,hurst_trending,1.0,6.0,0.04,False,False,0,0,0,0,0
c3c02eb406cb6984967e69df8a6be160,bb_vwap_mr,chop_choppy,3.0,3.0,0.01,False,False,0,0,0,0,0
30c0c5e50799e76e9607fe6a7db141de,bb_vwap_mr,adx_strong,1.0,4.0,0.04,True,False,0,0,0,0,0
11928144154081ce00910d440dac3281,bb_vwap_mr,hurst_trending,2.5,6.0,0.03,True,False,0,0,0,0,0
7241a164cad27106bd40a818278d9cf2,bb_vwap_mr,hurst_mean_reverting,3.0,2.0,0.03,False,False,0,0,0,0,0
665aa9bf845f6a8f58456ec951b51dc2,bb_vwap_mr,chop_trending,4.0,6.0,0.02,True,False,0,0,0,0,0
0d05a5e3174a1cfe599ab99d8be83cec,bb_vwap_mr,hurst_trending,2.5,2.0,0.04,False,False,0,0,0,0,0
9b4e74565b350c4c427c1b5567453096,bb_vwap_mr,hurst_trending,4.0,5.0,0.01,True,False,0,0,0,0,0
decced7d3f054c2c55a398fced083609,bb_vwap_mr,none,1.5,4.0,0.05,False,False,0,0,0,0,0
233dab01819309950b26c77b4dcb1566,bb_vwap_mr,chop_choppy,2.0,5.0,0.03,True,False,0,0,0,0,0
6aa94765fd49b26b5f27e6a5c392e8a4,bb_vwap_mr,chop_trending,1.0,6.0,0.04,False,False,0,0,0,0,0
0f735fbd53b7d5290965ac4bfdaf6c86,bb_vwap_mr,chop_trending,1.0,3.0,0.03,True,False,0,0,0,0,0
a6b86f8ce069f23ccc3a87811320a464,bb_vwap_mr,adx_strong,1.0,6.0,0.04,True,False,0,0,0,0,0
e430902083cd3199c17c4eb6f62c6c37,bb_vwap_mr,chop_choppy,1.5,3.0,0.03,True,False,0,0,0,0,0
457cb0cc36ae90fa6d6222b29abd925f,bb_vwap_mr,adx_strong,2.0,1.5,0.05,True,False,0,0,0,0,0
c62c9239daf9dd9d6e2c7590abf53a0f,bb_vwap_mr,adx_strong,1.0,2.0,0.02,True,False,0,0,0,0,0
db3ddd3309cab59a696c7743db179890,bb_vwap_mr,hurst_trending,2.0,6.0,0.04,True,False,0,0,0,0,0
2a8598421f6cb8d0031b2c16671dc8ec,bb_vwap_mr,adx_strong,4.0,3.0,0.05,True,False,0,0,0,0,0
cc64b3c179725aa93c02d00c34dd2242,bb_vwap_mr,hurst_mean_reverting,2.5,4.0,0.01,False,False,0,0,0,0,0
8491c98ad98082ff327a64982b49d870,bb_vwap_mr,chop_trending,2.5,5.0,0.05,True,False,0,0,0,0,0
dd78300b625364bab6193bdf7b7a33c6,bb_vwap_mr,chop_choppy,3.0,1.5,0.05,False,False,0,0,0,0,0
cb3c96133f98b82345932fc5709acff3,bb_vwap_mr,chop_trending,2.5,2.0,0.04,False,False,0,0,0,0,0
f2c8308e76b6b4de419e848b811fa95e,bb_vwap_mr,hurst_trending,4.0,4.0,0.04,False,False,0,0,0,0,0
8badae39e08943d731e0e52f103432ee,bb_vwap_mr,none,3.0,2.0,0.04,True,False,0,0,0,0,0
ec7ba23fe1d49c26f2c714bb733f64f9,bb_vwap_mr,chop_trending,1.5,1.5,0.02,False,False,0,0,0,0,0
baed0146c61ea4c4c333fb815281a347,bb_vwap_mr,chop_choppy,3.0,3.0,0.05,True,False,0,0,0,0,0
17089e2d8e60bff5fc93e639495b9079,bb_vwap_mr,chop_trending,1.5,3.0,0.03,False,False,0,0,0,0,0
b3b417aeaf0d585987dba1c3f77afd64,bb_vwap_mr,hurst_trending,1.5,1.5,0.04,False,False,0,0,0,0,0
b390ff2c87b0e8ef63ef98659c20c716,bb_vwap_mr,hurst_trending,1.5,5.0,0.01,True,False,0,0,0,0,0
f5cbfc5520613c4b7f815ccddc1d547d,bb_vwap_mr,adx_strong,2.0,5.0,0.04,True,False,0,0,0,0,0
be442ab749948a737270273c07e9f191,bb_vwap_mr,chop_trending,4.0,6.0,0.04,False,False,0,0,0,0,0
be12efc2ff913deed191d052e9a9ad64,bb_vwap_mr,none,1.5,1.5,0.04,False,False,0,0,0,0,0
bb22ae260a60aa89672875d65d245bb6,bb_vwap_mr,hurst_mean_reverting,3.0,5.0,0.04,True,False,0,0,0,0,0
b34692b1df8dcae1123a8c9c01c368da,bb_vwap_mr,hurst_mean_reverting,1.0,3.0,0.05,False,False,0,0,0,0,0
66c66c5fea914f3530a34dac7cc62bfb,bb_vwap_mr,chop_trending,2.0,3.0,0.03,False,False,0,0,0,0,0
3e65f733fa6bd292d943a5b9f54954bc,bb_vwap_mr,none,2.0,2.0,0.03,True,False,0,0,0,0,0
333784047d2674e2c2179b607140b96a,bb_vwap_mr,adx_strong,1.0,6.0,0.05,True,False,0,0,0,0,0
9cb8d58b8596f4cc4aba6a7fd3de918f,bb_vwap_mr,adx_strong,3.0,3.0,0.05,False,False,0,0,0,0,0
0b5af9910b547c60b0c7a04fe543d527,bb_vwap_mr,chop_trending,4.0,3.0,0.04,False,False,0,0,0,0,0
9d34c1ec25400fbf2a409e395cff8f76,bb_vwap_mr,chop_trending,4.0,5.0,0.04,True,False,0,0,0,0,0
ed0345843885f6ab5eb8b5d3253d3b29,bb_vwap_mr,hurst_mean_reverting,3.0,6.0,0.03,True,False,0,0,0,0,0
425d90c6cd49328a006baa5357297c8e,bb_vwap_mr,hurst_trending,2.0,5.0,0.02,True,False,0,0,0,0,0
46573bf6907eee26372d96621bf1e3c2,bb_vwap_mr,chop_trending,3.0,6.0,0.02,True,False,0,0,0,0,0
e1365d98a7f0f6eb524df58cfdf79233,bb_vwap_mr,chop_trending,1.5,4.0,0.02,False,False,0,0,0,0,0
d293aa530859d5b0676d556b5ea41c4b,bb_vwap_mr,hurst_trending,4.0,1.5,0.04,True,False,0,0,0,0,0
2a82cd91e2231f71364fe1c5ced9e2b3,bb_vwap_mr,chop_choppy,4.0,5.0,0.04,False,False,0,0,0,0,0
66ce726f446925907288facf0baa5c27,bb_vwap_mr,none,2.5,4.0,0.03,True,False,0,0,0,0,0
36fe4bba3d49a3db3c4456d5bc41a693,bb_vwap_mr,chop_choppy,4.0,1.5,0.04,True,False,0,0,0,0,0
360b1d0c853a428ac2840d6e2a5409fa,bb_vwap_mr,adx_strong,3.0,6.0,0.03,True,False,0,0,0,0,0
82a8c043e2b1069b6d0871e36806b77b,bb_vwap_mr,hurst_mean_reverting,2.5,2.0,0.04,False,False,0,0,0,0,0
0509bade9f9a66604468f9ddbd719017,bb_vwap_mr,none,4.0,3.0,0.03,False,False,0,0,0,0,0
abce055d5581666cef9b1435e7dec48b,bb_vwap_mr,adx_strong,1.0,6.0,0.03,False,False,0,0,0,0,0
8b7a7843c726562668bdc495e57e3341,bb_vwap_mr,hurst_trending,1.5,4.0,0.02,True,False,0,0,0,0,0
24206283d0685c771bb93c5372f6d3c2,bb_vwap_mr,hurst_trending,1.0,3.0,0.01,True,False,0,0,0,0,0
adda2e8128be2249e25b17a636af55ca,bb_vwap_mr,hurst_trending,4.0,5.0,0.03,False,False,0,0,0,0,0
4305ddd4555af4d007ac1a766c60939f,bb_vwap_mr,chop_choppy,3.0,2.0,0.03,False,False,0,0,0,0,0
f241970d9c1ea80c3daab0d974d11e78,bb_vwap_mr,adx_strong,3.0,2.0,0.02,False,False,0,0,0,0,0
03a2ad99fedeaa631dbee0876ea97c82,bb_vwap_mr,hurst_trending,1.0,1.5,0.01,False,False,0,0,0,0,0
f365359c9b244fcee23b55b905103d17,bb_vwap_mr,chop_choppy,1.0,2.0,0.01,True,False,0,0,0,0,0
5e180b62ec2a6237f0988884093abdfc,bb_vwap_mr,chop_choppy,4.0,2.0,0.02,True,False,0,0,0,0,0
fdde6bf7c60e479880190232ac35528e,bb_vwap_mr,chop_trending,2.5,3.0,0.02,True,False,0,0,0,0,0
e92e135e712a5a18bd9242fa5712be85,bb_vwap_mr,hurst_trending,3.0,1.5,0.01,True,False,0,0,0,0,0
a5c773a6246e72f3c6fc47441cb880b0,bb_vwap_mr,chop_trending,4.0,2.0,0.04,False,False,0,0,0,0,0
1a02f914bd4c1c3eda4bea6427a78090,bb_vwap_mr,chop_choppy,2.0,1.5,0.04,True,False,0,0,0,0,0
6b9af2553b816d9ed3e8f1f696ff1842,bb_vwap_mr,chop_trending,1.5,6.0,0.02,True,False,0,0,0,0,0
25aa004254fd7f8613ce104077421b57,bb_vwap_mr,chop_choppy,4.0,2.0,0.03,True,False,0,0,0,0,0
78070b3f3d6f20a029a398fe318aee4e,bb_vwap_mr,chop_choppy,4.0,6.0,0.02,True,False,0,0,0,0,0
1738035d61d24a12600e7c2222953c7b,bb_vwap_mr,none,2.5,1.5,0.02,True,False,0,0,0,0,0
d3da9ffd6498633305e6ac73ce6234f1,bb_vwap_mr,none,1.5,1.5,0.03,True,False,0,0,0,0,0
cb08f1009bc5ba781b461239f41ef64b,bb_vwap_mr,chop_trending,2.0,1.5,0.03,True,False,0,0,0,0,0
e4850359e9a64bf0c86f3938fbb1af01,bb_vwap_mr,chop_trending,4.0,4.0,0.02,True,False,0,0,0,0,0
edcbfb3f941fffd36b9df03de250c973,bb_vwap_mr,none,1.0,1.5,0.02,False,False,0,0,0,0,0
bd6d25c94ab832fcaae0e5a487945738,bb_vwap_mr,adx_strong,1.0,1.5,0.01,False,False,0,0,0,0,0
13679dd2eeb729d33e8fd1a016dc2b0e,bb_vwap_mr,chop_choppy,2.0,2.0,0.04,False,False,0,0,0,0,0
3de8c7a75d6ca2d995d38dac70f373bc,bb_vwap_mr,none,4.0,2.0,0.03,False,False,0,0,0,0,0
b115676227ae4827634f5b7f435784ed,bb_vwap_mr,chop_trending,1.5,3.0,0.02,False,False,0,0,0,0,0
98a7b2d71433deebfcb47b601516ce41,bb_vwap_mr,adx_strong,1.0,1.5,0.02,True,False,0,0,0,0,0
41209e67d646e0a70b15001c8652c8ca,bb_vwap_mr,chop_trending,2.5,5.0,0.03,False,False,0,0,0,0,0
74c41bdca642ad638c964b3c12ffdcac,bb_vwap_mr,chop_choppy,3.0,4.0,0.04,False,False,0,0,0,0,0
894efd2d1114ea20170c02a77cc063ab,bb_vwap_mr,hurst_mean_reverting,1.0,4.0,0.04,False,False,0,0,0,0,0
516a0a462e5f6f6b56e5478b27253dec,bb_vwap_mr,chop_choppy,3.0,2.0,0.03,True,False,0,0,0,0,0
48341c9cd64c386a441d4eda795d3774,bb_vwap_mr,none,4.0,4.0,0.03,True,False,0,0,0,0,0
b068247059fbb16900e71691298be658,bb_vwap_mr,adx_strong,2.5,5.0,0.02,False,False,0,0,0,0,0
32ebd61d441f62d3b89c7767f8a7065e,bb_vwap_mr,chop_choppy,2.5,4.0,0.05,False,False,0,0,0,0,0
5a5ef8ac6b0f79448dec143393707882,bb_vwap_mr,hurst_mean_reverting,2.5,4.0,0.01,True,False,0,0,0,0,0
8d0636d0416f9afbcb5fdc3922109e04,bb_vwap_mr,hurst_mean_reverting,4.0,3.0,0.03,True,False,0,0,0,0,0
8471860c4da76452d7336cca0df0b749,bb_vwap_mr,hurst_mean_reverting,3.0,5.0,0.05,True,False,0,0,0,0,0
da675253ac9c7cd2e46eb0ec5502eabc,bb_vwap_mr,adx_strong,2.0,4.0,0.04,True,False,0,0,0,0,0
2bc233d6dc4aff1fde80a67b1b1cfaf8,bb_vwap_mr,chop_choppy,3.0,6.0,0.03,False,False,0,0,0,0,0
661ba2d778c13cd493c2fe2a524f0e9f,bb_vwap_mr,hurst_mean_reverting,3.0,2.0,0.03,True,False,0,0,0,0,0
d19032f89915bfc54d9edf8730b39fba,bb_vwap_mr,none,4.0,1.5,0.02,True,False,0,0,0,0,0
9b50c82aa66fd87d1d64d55c61341d3b,bb_vwap_mr,hurst_mean_reverting,3.0,2.0,0.02,True,False,0,0,0,0,0
105bb0f13dcd1ea6471d2bc9d339051d,bb_vwap_mr,hurst_trending,4.0,4.0,0.04,True,False,0,0,0,0,0
9d7d87ba410c76c0742f6501d8f34928,bb_vwap_mr,none,2.5,5.0,0.02,False,False,0,0,0,0,0
9f646cf38adaa21facec1355750562ee,bb_vwap_mr,chop_choppy,3.0,3.0,0.05,False,False,0,0,0,0,0
112b20bae872e5b4d66d9471c7f78d14,bb_vwap_mr,chop_trending,3.0,1.5,0.05,True,False,0,0,0,0,0
e93187c0f9e32f08b6f2fe2358234751,bb_vwap_mr,hurst_mean_reverting,1.0,3.0,0.01,False,False,0,0,0,0,0
ae4ed04407b6ce59808bae187821cb60,bb_vwap_mr,chop_choppy,4.0,2.0,0.04,True,False,0,0,0,0,0
aa3391222e75940ff3c0fa5a2bb266a2,bb_vwap_mr,chop_trending,3.0,4.0,0.02,False,False,0,0,0,0,0
70f040915ca453f9f21d1b8fccb4d7a3,bb_vwap_mr,hurst_mean_reverting,2.5,5.0,0.04,False,False,0,0,0,0,0
6bec8447d10e9eb390174947c71da5f2,bb_vwap_mr,adx_strong,1.5,2.0,0.05,True,False,0,0,0,0,0
3b7dd19b4c151b2daea99476e18dd859,bb_vwap_mr,chop_trending,1.5,5.0,0.01,True,False,0,0,0,0,0
88c3960d90e6aa04a4223d3896cda8d9,bb_vwap_mr,hurst_mean_reverting,1.5,1.5,0.03,True,False,0,0,0,0,0
13ce32a938920667209b93d1d07f4b4f,bb_vwap_mr,chop_choppy,3.0,1.5,0.01,True,False,0,0,0,0,0
a8a9d6e97f649681b541d40367514897,bb_vwap_mr,none,2.0,5.0,0.02,True,False,0,0,0,0,0
4627a01d1c08787385d4ce7f59097c4e,bb_vwap_mr,none,1.5,3.0,0.03,True,False,0,0,0,0,0
f931409fecd810507f9d092e3ce0639a,bb_vwap_mr,chop_trending,1.0,2.0,0.03,False,False,0,0,0,0,0
27b763af7d62bef8a41a9748284ccf85,bb_vwap_mr,hurst_mean_reverting,1.5,3.0,0.03,True,False,0,0,0,0,0
d9e5f82d57277017fc3b3e91f60d59fc,bb_vwap_mr,none,2.5,4.0,0.03,True,False,0,0,0,0,0
62ce3dd59b3858edc49575c759a4b116,bb_vwap_mr,adx_strong,1.5,5.0,0.03,False,False,0,0,0,0,0
f73c6e788a8adaeef66072cacbf973b7,bb_vwap_mr,none,1.5,3.0,0.01,False,False,0,0,0,0,0
52fcbe842ba7bfd29d69801949d640c2,bb_vwap_mr,hurst_trending,2.0,1.5,0.05,True,False,0,0,0,0,0
428cabff0ee3d904d6f781ad75dc71ea,bb_vwap_mr,chop_trending,4.0,4.0,0.05,True,False,0,0,0,0,0
a868ae5e42fa48306a9fe77280f27a35,bb_vwap_mr,chop_trending,1.5,5.0,0.04,True,False,0,0,0,0,0
e13810b248987bbbd701be5cf7b002fc,bb_vwap_mr,adx_strong,1.0,1.5,0.04,False,False,0,0,0,0,0
1e41e9adb0add0f7d0dca760aadd0dea,bb_vwap_mr,hurst_trending,3.0,5.0,0.04,False,False,0,0,0,0,0
0a3387b4939d234c9d48b772701f76a7,bb_vwap_mr,none,3.0,4.0,0.03,True,False,0,0,0,0,0
6031d7ac48508a3f5eeb081deef8c7cd,bb_vwap_mr,hurst_mean_reverting,4.0,2.0,0.03,False,False,0,0,0,0,0
6bad7676a83bebcb274d090744504eec,bb_vwap_mr,chop_choppy,1.0,2.0,0.02,False,False,0,0,0,0,0
9fa23e2e549fd1cf3734cc1daaa0cab3,bb_vwap_mr,none,2.5,3.0,0.04,True,False,0,0,0,0,0
2a964fe0c341fb8b392e91aa2636f56d,bb_vwap_mr,adx_strong,1.0,2.0,0.04,True,False,0,0,0,0,0
f3dbfa497ae2cb0945b846087c565cc5,bb_vwap_mr,adx_strong,2.5,2.0,0.02,False,False,0,0,0,0,0
fd2589ed733fa56fa4d3ec07e5970586,bb_vwap_mr,hurst_mean_reverting,2.5,2.0,0.05,False,False,0,0,0,0,0
08c9014ccf16371889bc012487b078d5,bb_vwap_mr,none,2.0,3.0,0.03,False,False,0,0,0,0,0
d40dddc57f9492d463f17dcb76c73940,bb_vwap_mr,chop_choppy,2.5,3.0,0.03,False,False,0,0,0,0,0
704a5f19e44f8757e289715c66f34cef,bb_vwap_mr,chop_choppy,1.0,2.0,0.02,True,False,0,0,0,0,0
43bbe77923311c1663d03d550c1c64e3,bb_vwap_mr,chop_trending,2.5,3.0,0.02,True,False,0,0,0,0,0
5ba6bc25f47aabc5208344c3d0f83b4f,bb_vwap_mr,chop_trending,1.5,4.0,0.02,True,False,0,0,0,0,0
3246cba7c03b82b5d4e3257cc22a0e13,bb_vwap_mr,chop_trending,2.5,4.0,0.04,True,False,0,0,0,0,0
746cfe32d82cbe4f9df36cefa0d8e5f5,bb_vwap_mr,hurst_trending,4.0,3.0,0.04,False,False,0,0,0,0,0
55686b850fbaecef10e1e20d734b0f0a,bb_vwap_mr,chop_trending,2.0,5.0,0.04,True,False,0,0,0,0,0
fab79b49de4a3fee43c4e7e452b53b70,bb_vwap_mr,none,2.5,2.0,0.03,False,False,0,0,0,0,0
bdd5c74ffe83ae72af6b7d74a17002bb,bb_vwap_mr,chop_choppy,4.0,6.0,0.03,True,False,0,0,0,0,0
02687493effb1233b9c4245a7311881c,bb_vwap_mr,hurst_trending,3.0,3.0,0.04,True,False,0,0,0,0,0
92c8a8b913fd18db962efcb0c7533776,bb_vwap_mr,adx_strong,1.5,5.0,0.04,True,False,0,0,0,0,0
472084d6bd5a9251e1e14ff323549dc4,bb_vwap_mr,chop_trending,4.0,1.5,0.02,True,False,0,0,0,0,0
3cd92f0f9fcb039be795affb24891b2a,bb_vwap_mr,hurst_mean_reverting,4.0,6.0,0.02,False,False,0,0,0,0,0
4f40bc9363eae7290be0a1d17f09edcb,bb_vwap_mr,adx_strong,1.0,2.0,0.03,True,False,0,0,0,0,0
4b7e117decbcb56c8be0de70c845faff,bb_vwap_mr,chop_trending,4.0,1.5,0.03,True,False,0,0,0,0,0
74c4354743ab6be416875629ca035d4e,bb_vwap_mr,adx_strong,4.0,5.0,0.04,False,False,0,0,0,0,0
a30bf586d344840e547fa7fc59470642,bb_vwap_mr,adx_strong,2.5,1.5,0.05,True,False,0,0,0,0,0
ce8a668bb35311b65a187cc5a1aaa52d,bb_vwap_mr,adx_strong,2.5,1.5,0.02,True,False,0,0,0,0,0
7492c72a03721153210b110778dda367,bb_vwap_mr,none,4.0,3.0,0.03,False,False,0,0,0,0,0
12bc848578d2853492d707bd9d651779,bb_vwap_mr,adx_strong,4.0,4.0,0.03,True,False,0,0,0,0,0
4f4a5dcfefad979f6abe8c808ef76b47,bb_vwap_mr,adx_strong,3.0,6.0,0.02,False,False,0,0,0,0,0
3e71a55e61e942e0f853a8930213d4e9,bb_vwap_mr,none,1.0,1.5,0.02,True,False,0,0,0,0,0
bf3e7e390128c3260947ba7374dd0c10,bb_vwap_mr,chop_choppy,1.5,1.5,0.02,True,False,0,0,0,0,0
